Year,Election,Province,District Name,Part Number,Party Name,Candidate Name,"Candidate Gender L=Male, P=Female",Candidate List Number
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,"Drs. RAMADHAN POHAN, MIS",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,"Drs. JAFAR NAINGGOLAN, MM",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,"Dr. drh. Hj. ROSMAWATY LUBIS,M.Kes",P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,"H. ABDUL WAHAB DALIMUNTHE, SH",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,"Drs. H. HASBULLAH HADI, SH, M.Kn",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,"Dr. WIDIA ASTUTY, SE, MSi, Ak, QIA",P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,7,PARTAI DEMOKRAT,Ir. M. SUBUR SEMBIRING,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,"MULFACHRI HARAHAP, SH",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,DONI MERZA,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,Dra. Hj. RR. ENDANG SETIYA FATMA NURTINI,P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,"Ir. H. ABDULLAH RASYID, ME",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,Drs. SAID DJAMALUL ABIDIN,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,"RASIDA SIREGAR, SH",P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,"RUSMIN LAWIN, SH",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,"IR. MAHYUZAR MASRI, M. SI",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,YUFIKA AL SANDRA,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,8,PARTAI AMANAT NASIONAL,AGUS SUDARTO,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"Drs. H. HASRUL AZWAR, MM",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"H. HASAN HUSAERI, SH",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"HJ. ETY MULYATI, SE, M.Pd",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"Hj. YENNY PARDEDE, SE",P,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"AHMAD SANI, SE",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"FADLIN AVISENNA NASUTION, SH",L,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,H. KHAIRUL IMAM,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"NURMAYANI, S.Ag",P,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"ADE IRFAN PULUNGAN, SH",L,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,9,PARTAI PERSATUAN PEMBANGUNAN,"ZULHUJJAIN AL ADYAN RANGKUTI, SH., M.Kn",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,Ir. NURDIN TAMPUBOLON,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,EFFENDI SYAHPUTRA,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,"QURROTA AINI RANGKUTI, BSC, MBA",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,D. PARLINDUNGAN SITORUS,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,HERYANA HUTABARAT,P,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,"DR. H. YUSNAR YUSUF, MS",L,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,BRIGJEN TNI (PURN) JUNIAS LUMBAN TOBING,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,"DR. H. AMARULLAH NASUTION, MBA",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,"BONITA MARY BERLIANY SITOMPUL, SS",P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,10,PARTAI HATI NURANI RAKYAT,"JUNIANTO SIMANJUNTAK, S.Sos",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,Dr. Ir. MASRI SITANGGANG,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,"Hj. NOORBALQIS, S.Psi",P,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,"H. CHAIDIR ABDUL WAHAB, MA",L,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,"Ir. BUSTINURSYAH, M.Sc. IAI",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,SUDADI,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,Dra. SITI AMINA,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,WIZDAN FAURAN,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,Drs. RUSDI SINURAYA,L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,RR. ELIANA SUSILAWATI,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,14,PARTAI BULAN BINTANG,GAZALI HASAN RANGKUTI,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,YOPIE S. BATUBARA,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,Drs. RUSTAM EFFENDY SIREGAR,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"NURMALA MANURUNG, S.KM",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"RM. ADI ZULHAM, SH",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,RUSLIM,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,APRI NOVITA,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"HEINY SITUMORANG, SH",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"FRED TRUMAN P SIMAMORA, MBA",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,CUT KURNIATY,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA I,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,LEO PANDAPOTAN SIMANGUNSONG,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,"MARTIN MANURUNG, SE.,MA.",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,SAHAT SILABAN,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,"Dra. TIURLAN H. SIMATUPANG, MM",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,Ir. EDWARD SIHOMBING,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,DRS. ERWIN HASIBUAN,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,"FITRIATI RANGKUTI, SE",P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,"EDWIN PAMIMPIN SITUMORANG, SH, MH.",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,IR. JOSEPHINE CM. PURBA,P,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,"ROHANA SIANIPAR HERUTOMO, SH, MBA.",P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,1,PARTAI NasDem,YOSAFATI WARUWU,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,MARWAN DASOPANG,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,EPRI WAHDIYAH NASUTION,P,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,ROTUA EFFENDI SIBORO,L,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,ANTHONI LUMBAN RAJA,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,"IRPAN SORITUA HASIBUAN, AMK",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,AMINATUN,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,Drs. PINAYUNGAN,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,"ALI MASDAR A HASIBUAN, S.Ag",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,ERNI FATIMAH Nst,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,2,PARTAI KEBANGKITAN BANGSA,"DR. H.SYAFII SIREGAR, MA",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,ISKAN QOLBA LUBIS,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,"Dr. H. NAJAMUDDIN M.H. LUBIS, MA.",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,"dr. HIDAYANI FAZRIAH, MARS",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,HANNI SARIHATI SIREGAR S.S,P,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,Ir. IRWAN ZAINAL NASUTION,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,"CHANDRA SYUHADA SINAGA, SE.,MM",L,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,RINA AFRIDA HARAHAP,P,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,3,PARTAI KEADILAN SEJAHTERA,BALLIAN SIREGAR,L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"TRIMEDYA PANJAITAN, SH, MH",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"DR. YASONNA HAMONANGAN LAOLY, SH, M.Sc",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"NURMAENI DAULAY, SH",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"ZAKARIA BANGUN, SH, MH",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"YODBEN SILITONGA, SH",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"GOKLAS NABABAN, SP",P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,ALPONTUS SINAGA,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,EFENDY NAIBAHO,L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"ARIYANTI, SH., MH",P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"Drs. MARINGAN PANJAITAN, M.Si",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,"RAMBE KAMARUL ZAMAN M.Sc, M.M",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,Ir. NEIL ISKANDAR DAULAY,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,"REGINA TETTY MARY, MSc",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,"ZULFIDA RANGKUTI, BA",P,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,"H. RISWAN HELMI NASUTION SH,MH",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,Ir.LAMHOT SINAGA,L,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,Ir.TALIHADAT BAZATOGU HIA,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,"Dra. E. ANITA GIZELLE, MBA",P,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,"Ir. ROBERTO P. L. GAOL, MT",L,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,5,PARTAI GOLONGAN KARYA,H.MUHAMAD ICHWAN HUSEIN NASUTION,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,GUS IRAWAN PASARIBU,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,Drs. JEFFRI M. SIMAMORA,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,"DERMAWATI HAREFA, SH",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,"SUASANA DACHI, SH",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,"ADNA ERLINA SANDRA MALAU, SE",P,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,RAZMAN ARIEF,L,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,Ir. SALOMO PARLINDUNGAN HUTABARAT,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,"JIM LOMEN H.J. SIHOMBING, SE",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,LINDA SIMATUPANG,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,6,PARTAI GERAKAN INDONESIA RAYA,Ir. AMIRUDDIN MUHAMMAD,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"drh. JHONI ALLEN MARBUN, MM",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"Ir. S. MILTON PAKPAHAN, MM",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,NAZLY LUBIS,P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,Drs. SAIDI BUTARBUTAR,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"AGUSTUS GEA, SH",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,ROOSLYNDA MARPAUNG,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"Ir. ONGKU PARMONANGAN HASIBUAN, MM",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"SAMBUNGAN BATUBARA, Drs.",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"MELATI SINAGA, SH, M.Kn.MH",P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,7,PARTAI DEMOKRAT,"H. SUTOR SIREGAR, SH",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"DR. SALEH PARTAONAN DAULAY, M.Ag, M.Hum, MA",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"YAHDIL ABDI HARAHAP, SH, MH",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"Hj. RAHMIATY PANE, SH, MH",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"Ir. BARNABAS YUSUF HURA, MM",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"GUSRIZAL, ST",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,ANNISA ZAKIAH PASARIBU,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"DARWIN PURBA, S.Kom, MM",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"FERNANDO E. M. SITORUS, S.Sos, M.Si",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,SRI HARIYANI,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,8,PARTAI AMANAT NASIONAL,"NURMALA SITANGGANG, SE",P,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"AKHMAD GOJALI HARAHAP, M.Si",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"H. ALI JABBAR NAPITUPULU, SH, MAP",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,RANI ANGGRAINI SAFITRI,P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"ZAINI MUSA LUBIS, SE",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"FADLI NASUTION, SH, MH",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"WAHYUNI SIREGAR, SH",P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,Drs. H. TAUFIKURRAHMAN,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"MUHAMMAD DALIL, ST",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,NUR NAHDAYATI TANJUNG,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,9,PARTAI PERSATUAN PEMBANGUNAN,"LITA SAHRAWANI HASIBUAN, S.Pd., M.Si",P,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,"Drs. ARMYN GULTOM, M.Si",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,"H. MULKAN S NASUTION, MA",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,"ESTHER G.N. TELAUMBANUA, SE",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,H. HERRY LONTUNG SIREGAR,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,"MARNINGOT TUA NATALIS SITUMORANG, M.Si",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,RIA ANNA IRENE SINAGA,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,"RONALD LUMBANTORUAN, SH, MH",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,ERIK ADTRADA RITONGA,L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,Dra. EVA GLORIA SIHITE,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,10,PARTAI HATI NURANI RAKYAT,"RUFINUS HOTMAULANA HUTAURUK, SH, MM, MH",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,Ir. DORIANGAT PAKPAHAN,P,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,"IRWAN ARIFIN. HSB, SE, M.Si",L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,"BAGINDA SIREGAR, S.Ag., SH",L,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,H. DASRIL HASIBUAN,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,SHAFRON,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,ULIN YUSUF,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,"MARASUTAN RITONGA, S.Ag",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,HENDRI SUKARDI,L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,DIAN PUSPASARI,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,14,PARTAI BULAN BINTANG,"SOLAHUDDIN, SH",L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"HUALA SIREGAR, SH",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,HAMDAN HARAHAP,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"SUGEN FRIANNY, SH",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,Drs. REDIS PANJAITAN,L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,YANNER NAINGGOLAN,L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,ELFRIDA SIBURIAN,P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,SAHAT TUMANGGOR,L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,Dra. MERISNA SIMANJUNTAK,P,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,ZINDAR KAR MARBUN,L,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA II,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,ST WAJIB SARUKSUK,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"H. M. ALI UMRI, SH., M.Kn",L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,ELMAN SARAGIH,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"HAGHIA SOPHIA LUBIS, SH, LLM",P,3
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"Prof. ELWIN TOBING, PhD",L,4
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"ALDENTUA SIRINGORINGO, SH",L,5
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"ELIDA SRI WAHYUNI, SE",P,6
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"MUHAMMAD SYARIFUDDIN, SH",L,7
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,"DRS. TARINGAT SAGALA, MM",L,8
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,EUIS SURYANI,P,9
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,1,PARTAI NasDem,DRS. SUMANDI WIDJAJA,L,10
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,2,PARTAI KEBANGKITAN BANGSA,AKHMAD KHAMBALI,L,1
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,2,PARTAI KEBANGKITAN BANGSA,ISKANDAR,L,2
2014,DPR,SUMATERA UTARA,SUMATERA UTARA III,2,PARTAI KEBANGKITAN BANGSA,"EMMA PURI, SP",P,3
