Year,Province,District Name,Election,Party Number,Party Name,NOMOR.URUT,Candidate Name,"Candidate Gender L=Male, P=Female"
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,4,Golkar,8,"DR. HJ. TELLY P ULVIANA, M.Si",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,4,Golkar,9,"FACHRUZAR, S.H",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,1,"IRMA SURYANI, S.E.",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,2,"ZAITUN MAWARDI YAHYA, S.H, M.Kn",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,3,"H. SYAHRIL HANAFIAH, S.IP, . MM",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,4,M. ZAIN ISMED,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,5,"HJ. PERCHA LEANPURI, B.Bus., MBA",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,6,HJ. SRI KUSTINA,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,7,"ENDI SUWITNO, ST",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,8,MONICA PANJAITAN,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,5,NasDem,9,"AZHARI, S.H",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,6,Garuda,1,"YOHANNA MURTIKA, S.H",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,6,Garuda,2,"Drs. APRIL HASAN, S.H. M.M",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,6,Garuda,3,RENI YULYIANTI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,6,Garuda,4,VIRDA ANISTIA RISKY,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,1,H. ROSIHAN ARSYAD,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,2,"RAHMAT, SH",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,3,"ELYU CHOMISAH, S.IP, M.KES",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,4,"H. ZAINUL BACHRI HAZ, S.IP",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,5,"TARMIZI, ST, MM",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,6,"Dr. SUNDA ARIANA, M.Pd., M.M",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,7,NINING SARTIKA,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,8,"ADI GUNA, SST",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,7,Berkarya,9,YUDI AFRIANDI,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,1,Drs. H. MOHD. IQBAL ROMZI,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,2,"H. IMAM MANSUR, Lc",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,3,"RUSIANA, S.Ag",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,4,"ZULKARNAIN, S.Pd.I",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,5,"TL. FASMAWATI, S.Ag",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,6,Drs. SUWOTO,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,7,"YENI DESMAWATI, S.Si, M.Pd",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,8,ATING MUHAMMAD,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,8,PKS,9,"ENDANG SUTISNA, S.Pd",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,1,"Drs. ARSAL ISMAIL, MM, .M.Si",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,2,"H. IMPISOL YUSRI, SH",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,3,ELZA MELLYANTI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,4,"IMRON KASIDI, SE",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,5,"SYAHRIL HARIS, SH, M.Si",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,6,"NURJANAH, S.E.I, . M.B.A",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,7,"M. TAJUDIN, SE",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,8,"H. RASYID MARATIM, SE, BBA",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,9,Perindo,9,YULIE SOPHIE,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,1,AGUS SUTIKNO,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,2,"AZHARI AS, MH",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,3,"YULILIA, ST",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,4,Drs. K. ARDHIANSYAH,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,5,MOHAMAD ALI,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,6,"NOVRIANA ROHIMI, SE",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,10,PPP,7,R. AJ. DEWI SEKAR NOORZANAH,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,1,"TONNI SYAMSUDDIN, S.T",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,2,AYU PUSPITA IRIANTI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,3,INDAH PERMATA SARI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,4,"BERNANDUS, SH",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,5,ELI WANDANI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,6,HELEN FRANSISCA,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,7,"ANITA PURNAMA SARI DAYA PUTRI, S.Kom.I",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,8,INDAYASARI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,11,PSI,9,"TIO FANY OKTAVIUS DUADJI, ST.",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,1,HANNA GAYATRI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,2,IDRUS SHAHAB,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,3,"Hj. DJAMILA SOMAD, Bsc",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,4,"dr. AZZAHRAZADE, MKM",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,5,IMAM PRIHADIYOKO,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,6,LOETFI NOEL ARIEF,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,7,"JUANDA, SE., MM",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,8,"HASBI, S.Pd",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,12,PAN,9,DERWANTO,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,1,"H. HENDRI ZAINUDDIN, SH",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,2,"H.M HATTA MUSTAFA, SH. MH.",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,3,NATALIA PRIHATINI SIREGAR,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,4,"DR. H. ANWAR FUADI, SH., M.H",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,5,YENI FER OKTAVIANTI,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,6,"SHANTI YOSEVA FITRIANA, S.H.",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,7,"OYONG HAIRUDIN, SH, A.Md",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,13,Hanura,8,ARGIMAN,L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,1,"WAHYU SANJAYA, SE",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,2,"YUDHA PRATOMO MAHYUDDIN, M.Sc, Ph.D",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,3,"ASMANIAH, SE",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,4,"Drs. H.HARUNATA, MM",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,5,"MIERWAN, SH",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,6,APRILIANA,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,7,"AHMAD USMARWI KAFFAH, SH., LL.M., LL.M",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,8,HJ ELIZA MUSNIR,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,14,Demokrat,9,"H. INDRAWANI, SE., MH.",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,1,"TAUFIKOR RAHMAN, S.Sos., MM",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,2,"DR. E.F. THANA YUDHA, SH, MH, MA",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,3,CUT MAULIDIANA,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,4,"YUSBIR, SE",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,5,"DRS. JUMRAN WARIS, M.Pd",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,6,MANNIE TITIN SALPONIATIN,P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,7,"SILVA YENNI, M.M",P
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,8,"H. MACHMUD M.SERBO, S.E., M.H",L
2019,SUMATERA SELATAN,SUMATERA SELATAN II,DPR ,19,PBB,9,"HALIPANHAR, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,1,DITA INDAH SARI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,2,"SAHRIL TUMANGGOR, S.E., S.H., M.H.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,3,"DR. H. SYAFII SIREGAR, MA",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,4,"H. HARUN, SH, MH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,5,"MARDIANA BUGIS, S.E",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,6,"ABDUL MANAF, S.Pd.I",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,7,"DAHRIL ASMY, S.T",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,8,"Dr. ZAKARIA LUBIS, S.Fil.I, MA.Hum",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,9,"RINA YUGO KASNI, S.Pd, S.E, M.M",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,1,PKB,10,DELLY MAHFUZAR,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,1,"ROMO H.R. MUHAMMAD SYAFII, SH, .M.Hum.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,2,"SITI JAMALIAH, SH",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,3,EDI KUSUMA,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,4,"ISKANDAR H. P. SITORUS, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,5,"M. HUSNI, SE",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,6,"Hj. FATMAWATY, SH",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,7,"Ir. MUHAMMAD AZHARI, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,8,"RUSLIM ROHIMUN, SE",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,9,"MAHARANI SITI SHOPIA, SH., MH",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,2,Gerindra,10,"EMIL M IBRAHIM, SH., MBA",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,1,"YASONNA H. LAOLY, Ph.D",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,2,Dr. SOFYAN TAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,3,"ENDAH SRICAHYANI SUCIPTO, S.Pt., M.Si.",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,4,H. IRMADI LUBIS,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,5,"RAHMAT HIDAYAT, S.E.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,6,"LIDYA OCTAVIANA SIANIPAR, S.H.",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,7,Ir. JANVIAR PAULUS SARAGIH,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,8,APRILIA RATNANINGSIH,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,9,RIO SAHALA SIAGIAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,3,PDIP,10,"BALTASAR TARIGAN, S.E.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,1,MEUTYA HAFID,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,2,ROLEL HARAHAP,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,3,"LAWRENCE T.P. SIBURIAN, S.H., M.H.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,4,"ROBI ANUGRAH MARPAUNG, S.H., M.H.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,5,"H. ADLIN UMAR YUSRI TAMBUNAN, S.T., M.S.P.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,6,"Ir. NETTY FARIDA SILALAHI, M.M.",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,7,"CAMELLIA PANDUWINATA LUBIS, S.E., M.I.Kom",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,8,"RUDDIN AKBAR LUBIS, S.H., M.H.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,9,"ROBINSAR SINAGA, S.E.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,4,Golkar,10,HADIATY MAHALINDA,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,1,PRANANDA SURYA PALOH,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,2,"DR. IR. H. TENGKU ERRY NURADI, M.SI",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,3,"LATIFAH HANUM SOFYAN, SE",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,4,"EDWIN P. SITUMORANG, SH., MH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,5,PERHIASEN TRIWATY BR GINTING,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,6,FEDRIANSYAH LUBIS,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,7,Ir. AGUS PETRUS SIMORANGKIR,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,8,"AMIN, SH, MH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,9,TITI LESTARI ZEBUA,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,5,NasDem,10,DRS. V.E. SIMANJUNTAK,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,6,Garuda,1,"FAISAL, S.Kom",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,6,Garuda,2,Ir. HUSNI HUSIN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,6,Garuda,3,"ELEKTA SIANIPAR, S.Kom",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,1,"RAJAMIN SIRAIT, SE",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,2,"IRJEN POL. (PURN) Drs. H. WISJNU AMAT S., SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,3,ALDANALIA DELVI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,4,"BOBBY APRILIANO SYAM LUBIS, SE",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,5,"MURNI ABRIDAYANI NST, S.PDI",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,6,JUNAIDI SIBUEA,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,7,Drs. H. ZAINAL ARIFIN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,8,YANNI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,7,Berkarya,9,RAMLAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,1,IR. H. TIFATUL SEMBIRING,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,2,"SUTIAS HANDAYANI, SE",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,3,"Drs. H. M. IDRIS LUTFI RAMBE, M.Sc",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,4,"H. HIDAYATULLAH, SE.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,5,"EVI RISNA YANTI, SH",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,6,"IRWANSYAH, S.H., M.H.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,7,"DESSY YUSVIKA YUSDARTONO, S.KOM",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,8,Ir. H. IZFAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,8,PKS,9,"FAQIH HAKIM HASIBUAN, S.Pd., M.Pd",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,1,Ir. RUDI ZULHAM HASIBUAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,2,AMINULLAH SIAGIAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,3,DONNA PAULA,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,4,TOHA SAUT SITUMEANG,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,5,DODY YUSUF WIBISONO,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,6,MARIANA SIALLAGAN,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,7,"Drs. PARLINDUNGAN, SE, .MM",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,8,"THE JENNY, S.E.",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,9,"SYAHRIANTO, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,9,Perindo,10,BOY BAKAMARO GINTING MUNTHE,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,1,"Drs. H. HASRUL AZWAR, MM",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,2,"H.HASAN HUSAERI LUBIS, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,3,VANIA ZENAIDHA HILARIO,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,4,"M IRWANSYAH PUTRA, SE",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,5,IKA WULANDARI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,6,ZULHUJJAIN AL ADYAN RANGKUTI,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,7,"HJ. ENDANG TRISNAWATI, SE",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,8,JULI SUSANTI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,9,MAHENDRA APRIYANTO,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,10,PPP,10,H. KHAIRUL IMAM,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,1,"ARIFIN SALEH, SP, MM-CSR",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,2,"HOTBEN SINAGA, ST",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,3,HERTO TRYDE SIBARANI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,4,EKO MARHENDI J,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,5,Dr. R.DWI PANTJA WIBOWO,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,6,KARINA DEWI HASIBUAN,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,7,EFFENDI SIMAMORA,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,8,SYLVIA RAHMAH LUBIS,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,9,AHMAD FITRIADI MUNAR,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,11,PSI,10,PRIA SANTRI BERINGIN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,1,"MULFACHRI HARAHAP, SH., MH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,2,IBRAHIM SAKTI BATUBARA,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,3,"MISLAINI SUCI RAHAYU, MM., MSC., IR",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,4,"INDRA BUANA TANJUNG, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,5,"AHMAD ASWAN WARUWU, SE., M.S.M",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,6,NAHDATUR RAHMAH,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,7,DRS. ERISAL ZUHERDIS,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,8,OKY IRAWAN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,9,"MEILY WARDHANI, DRA",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,12,PAN,10,"LENI INDRIA SARI, SH",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,1,KODRAT SHAH,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,2,"Drs. POTSDAM HUTASOIT, M.Si",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,3,NILAM SURI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,4,"AWALUDIN, SE, MSI.",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,5,SRI RAHAYU,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,6,DRA. SITI NURRACHMI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,7,"ISMAINI, SE",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,8,ARI KUSUMADI SUSILA,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,9,SAKINAH,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,13,Hanura,10,"D. SURES KUMAR, S.Ag., MSi",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,1,"H.ABDUL WAHAB DALIMUNTHE, SH",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,2,"Drs. HERRI ZULKARNAIN, SH, M.Si",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,3,"SUSILAWATI, SE, MM, MA, M.Si (HAN)",P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,4,Ir. M.SUBUR SEMBIRING,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,5,Mayjen TNI Purn. MUHAMMAD NIZAM,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,6,INGRID DIANA SETIAWATY,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,7,ARIF RAHMANSYAH MARBUN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,8,"HENDRIK H SITOMPUL, Drs. MM",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,9,MERDINA INDRIATI,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,14,Demokrat,10,Drs. H. AMIRUDDIN,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,19,PBB,1,"Drs. ALI AMRAN TANJUNG, SH, M.Hum",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,19,PBB,2,Dra. HJ. NOORBALQIS DRA,P
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,19,PBB,3,DR. MASRI SITANGGANG,L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,19,PBB,4,"M SAIFULLAH, ST",L
2019,SUMATERA UTARA,SUMATERA UTARA I,DPR ,19,PBB,5,"SA'DIAH, S.IP, M.Pd",P
